Sha,ParentSha,Parent2Sha,IsMerge,IsBugfix,BugfixProbability,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines
81d40a9b527bdcfeb0c863a23535c2def78c8c68,1fc3069388565d0e602e4a8c72b5234770ff4fe5,,False,False,0.2594334,5,06/12/2018 20:12:44,7,06/12/2018 20:12:44,Using named-tuple in OneToOneTransforms' constructor to make API more readable. (#324),1,6,6,0,0,17641,2,190,188
f6c6f5b0ef4826844375c85438be21134fe4356d,81d40a9b527bdcfeb0c863a23535c2def78c8c68,,False,False,0.06822755,30,06/12/2018 23:22:43,5,06/12/2018 23:22:43,Minor formatting in CollectionDataSourceTests.cs (#348),1,1,1,0,0,209,0,3,3
f2888be60628fc978a1cb0b1c87aca4106bf29e8,f6c6f5b0ef4826844375c85438be21134fe4356d,,False,False,0.009002957,22,06/13/2018 17:51:19,15,06/13/2018 17:51:19,Create CalibratedPredictor instead of SchemaBindableCalibratedPredictor (#338),1,3,3,0,0,3353,53,66,13
d91392f4a591ddcfe08eb4a509337d0416ee3612,f2888be60628fc978a1cb0b1c87aca4106bf29e8,,False,False,0.16449326,26,06/13/2018 19:37:51,7,06/13/2018 19:37:51,Remove reference and dependency on System.ValueTuple (#351),1,3,3,0,0,52,-3,0,3
9cf7460f123fb90440dba824caa4ddfeaf478cf0,d91392f4a591ddcfe08eb4a509337d0416ee3612,,False,False,0.09597115,8,06/13/2018 21:33:44,10,06/13/2018 21:33:44,Add link to samples (#355),1,1,1,0,0,102,3,3,0
8435ce942089e9170385ee2ba8bcd2a160285f54,9cf7460f123fb90440dba824caa4ddfeaf478cf0,,False,False,0.1593873,15,06/18/2018 16:00:01,7,06/18/2018 16:00:01,Use HideEnumValueAttribute for both manifest and C# API generation. (#356),1,6,6,0,0,40882,-15,29,44
84cb59e4e626e967395ec937e04fc51662e0dc91,8435ce942089e9170385ee2ba8bcd2a160285f54,,False,False,0.106004216,4,06/18/2018 18:33:05,15,06/18/2018 18:33:05,Move the NuGet package build files into a TFM specific directory. (#370),1,3,3,0,0,299,10,11,1
fc7286c7d9aa9218c4c8da3357b1c58361c7e8f5,84cb59e4e626e967395ec937e04fc51662e0dc91,,False,True,0.9999996,15,06/18/2018 19:43:10,7,06/18/2018 19:43:10,`Stream` subclasses now have `Close` call `base.Close` to ensure disposal. (#369),1,2,2,0,0,423,-18,23,41
7f8caf7e08ab23b5b2117fb788af4a846276eb36,fc7286c7d9aa9218c4c8da3357b1c58361c7e8f5,,False,False,0.033759885,41,06/19/2018 16:36:30,15,06/19/2018 16:36:30,Return distinct array of ParameterSet when ProposeSweep is called (#368),1,5,3,2,0,861,93,97,4
09f7c661e1b268c55ef9c7a571b0c892e190d779,7f8caf7e08ab23b5b2117fb788af4a846276eb36,,False,False,0.14699389,42,06/19/2018 19:16:52,30,06/19/2018 19:16:52,Update fast tree argument help text (#372),1,3,3,0,0,38860,0,21,21
8b01fc5a8875fd8543777d8ec4d0bf370bc590f5,09f7c661e1b268c55ef9c7a571b0c892e190d779,,False,False,0.04362914,22,06/19/2018 20:41:55,7,06/19/2018 20:41:55,Combine multiple tree ensemble models into a single tree ensemble (#364),1,6,5,1,0,4457,272,311,39
e5de54764b4270588d52cad12bf10fabe691225c,8b01fc5a8875fd8543777d8ec4d0bf370bc590f5,,False,False,0.036888428,26,06/20/2018 20:43:49,7,06/20/2018 20:43:49,add pipelineitem for Ova (#363),1,4,3,1,0,629,113,125,12
ead943e70e7f38a0fe56c539d0bc89bc620b8425,e5de54764b4270588d52cad12bf10fabe691225c,,False,True,0.99744,22,06/20/2018 20:59:30,7,06/20/2018 20:59:30,Fix CV macro to output the warnings data view properly. (#385),1,4,4,0,0,3304,86,90,4
496d3b9b720adf6e29099d0f22754da950d9a8bb,ead943e70e7f38a0fe56c539d0bc89bc620b8425,,False,True,0.9908642,25,06/21/2018 08:27:38,7,06/21/2018 08:27:38,Link to an example on using converting ML.NET model to ONNX. (#386),1,1,1,0,0,32,2,2,0
ecc6857410f56cdc67c666de4e08844df3a1e288,496d3b9b720adf6e29099d0f22754da950d9a8bb,,False,False,0.037817955,43,06/21/2018 17:55:55,7,06/21/2018 17:55:55,"Adding documentation about entry points, and entry points graphs: EntryPoints.md and GraphRunner.md (#295)",1,2,0,2,0,359,359,359,0
0d5e317b2196812edf976cee51d2ed6534c45ad0,ecc6857410f56cdc67c666de4e08844df3a1e288,,False,False,0.0075505744,40,06/26/2018 13:36:24,10,06/26/2018 13:36:24,Adding LDA Transform (#377),1,39,10,29,0,48851,6985,6986,1
93ecbb7fd721ef2741dd027e9474f99ce509db8d,0d5e317b2196812edf976cee51d2ed6534c45ad0,,False,True,0.99898565,15,06/26/2018 16:10:13,7,06/26/2018 16:10:13,Revert to using the native code (#413),1,1,1,0,0,1114,2,9,7
0a349f82f7cf2bafad7040e5e23ce25897d54047,93ecbb7fd721ef2741dd027e9474f99ce509db8d,,False,False,1.4364793E-09,25,06/26/2018 20:50:34,7,06/26/2018 20:50:34,LightGBM  (#392),1,116,11,105,0,96806,72818,72868,50
31ae67897e0cec6b9a3fa25c4a23dbec23533415,0a349f82f7cf2bafad7040e5e23ce25897d54047,,False,False,1.7272969E-05,43,06/26/2018 22:54:42,10,06/26/2018 22:54:42,Adding Factorization Machines  (#383),1,26,7,19,0,45116,4494,4498,4
17f944c674333970cdd74c9834569fa27f864a8c,31ae67897e0cec6b9a3fa25c4a23dbec23533415,,False,False,0.09595571,25,06/26/2018 23:52:17,7,06/26/2018 23:52:17,ONNX API documentation. (#419),1,1,1,0,0,77,45,47,2
dbbc69edbc4ca05f7b67a30d82861da3ef2e2fc7,17f944c674333970cdd74c9834569fa27f864a8c,,False,False,2.6875607E-19,26,06/27/2018 00:04:12,7,06/27/2018 00:04:12,Bring ensembles into codebase (#379),1,73,7,66,0,53308,9361,19405,10044
f94203e35ca7eb87742986baa47892c901e39411,dbbc69edbc4ca05f7b67a30d82861da3ef2e2fc7,,False,False,0.113515496,25,06/27/2018 00:10:40,7,06/27/2018 00:10:40,enable macOS tests for LightGBM. (#422),1,2,2,0,0,2581,-50,0,50
211c0439aa7bec33747536a273f90b1718ead24a,f94203e35ca7eb87742986baa47892c901e39411,,False,False,0.33942616,22,06/27/2018 00:18:37,15,06/27/2018 00:18:37,Create a shorter temp file name for model loading. (#397),1,1,1,0,0,531,17,28,11
6c4470fe7f9695d7aa271d2e59b80fb1dcd92622,211c0439aa7bec33747536a273f90b1718ead24a,,False,False,0.11653694,43,06/27/2018 02:57:36,10,06/27/2018 02:57:36,"removing extraneous character that broke the linux build, and with it unecessary cmake version requirement (#425)",1,1,1,0,0,14,-1,1,2
bca008bf8fd228292ee49c30222eb3990f8b6d4d,6c4470fe7f9695d7aa271d2e59b80fb1dcd92622,,False,True,0.7516691,22,06/27/2018 03:06:17,10,06/27/2018 03:06:17,EvaluatorUtils to handle label column of type key without text key values (#394),1,10,8,2,0,8223,238,888,650
36b5bb13791ec2772e5cab93ba61caf9e20a2fd8,bca008bf8fd228292ee49c30222eb3990f8b6d4d,,False,False,0.31292662,44,06/27/2018 03:30:59,10,06/27/2018 03:30:59,Removing non source files from solution (#362),1,1,1,0,0,248,-33,0,33
98aaeb517f2d14a23d4f0c6fa8fd891cdf0198a6,36b5bb13791ec2772e5cab93ba61caf9e20a2fd8,,False,False,0.08601056,10,06/27/2018 11:56:07,4,06/27/2018 11:56:07,Bump master to v0.4 (#427),1,1,1,0,0,8,0,1,1
2501049f5cb60ed2c9ec191d2937cab7b59824da,98aaeb517f2d14a23d4f0c6fa8fd891cdf0198a6,,False,True,0.999362,43,06/27/2018 15:49:15,7,06/27/2018 15:49:15,Build fix - removing the BOM from the CMakeLists.txt file (#430),1,1,1,0,0,14,0,1,1
fb8cf0b21a76801459c9f40591f03ab29f6894b9,2501049f5cb60ed2c9ec191d2937cab7b59824da,,False,False,0.3517269,25,06/27/2018 19:17:39,7,06/27/2018 19:17:39,Remove MML.DLL from Microsoft.ML nuget. (#439),1,1,1,0,0,19,-1,0,1
9e0a4bad5819de1ecafb8df5f4d82fd6dda22c2d,fb8cf0b21a76801459c9f40591f03ab29f6894b9,,False,True,0.99999964,22,06/27/2018 21:41:51,7,06/27/2018 21:41:51,Fix bug #435. (#437),2,5,5,0,0,2389,0,604,604
dda87781cb0e5f2a1cc480feedc09ada4252acf6,9e0a4bad5819de1ecafb8df5f4d82fd6dda22c2d,,False,False,0.14628005,43,06/29/2018 16:18:25,7,06/29/2018 16:18:25,Adding xml style documentation for trainers (#393),1,11,11,0,0,51830,144,165,21
62095cb734a22856a95c9d45fab1737619ac160a,dda87781cb0e5f2a1cc480feedc09ada4252acf6,,False,False,0.044893455,5,07/02/2018 17:00:25,7,07/02/2018 17:00:25,Added convenience constructor for set of transforms. (#405),1,10,10,0,0,4972,398,421,23
2d427bd4bdea7fc2d164264d9dd50e5ef1e59479,62095cb734a22856a95c9d45fab1737619ac160a,,False,False,0.0010664444,25,07/02/2018 20:51:32,7,07/02/2018 20:51:32,Update documentation for LightGBM and add missing binary references to console app. (#452),1,16,15,1,0,52959,2698,7555,4857
f3e81360430617f934b6d8806ab7740f4f22f2a4,2d427bd4bdea7fc2d164264d9dd50e5ef1e59479,,False,False,0.038219716,40,07/02/2018 21:21:06,10,07/02/2018 21:21:06,Light LDA doc  (#464),1,1,1,0,0,975,13,15,2
7c536ae4ad46c9f9c8e4a25461296e7f5422e67f,f3e81360430617f934b6d8806ab7740f4f22f2a4,,False,False,0.12513818,25,07/02/2018 22:16:37,7,07/02/2018 22:16:37,Set culture to culture invariant in LightGBM (#454),1,6,6,0,0,2113,1,34,33
b604ac1d2ab78b7c79cca460b5eec0a91516c377,7c536ae4ad46c9f9c8e4a25461296e7f5422e67f,,False,False,0.1805686,26,07/02/2018 22:59:29,7,07/02/2018 22:59:29,Add more documentation for ova (#447),1,2,2,0,0,262,16,19,3
b9086b6c13c1b4d1a6c90eec77d6a0ee1be12379,b604ac1d2ab78b7c79cca460b5eec0a91516c377,,False,False,0.17433237,43,07/02/2018 23:14:59,7,07/02/2018 23:14:59,Xml docs for trainers and a minor infrastructure changes (#455),1,34,34,0,0,65242,406,527,121
91d27477a9fdf3a29893d530f561e3a8e193c4e5,b9086b6c13c1b4d1a6c90eec77d6a0ee1be12379,,False,True,0.9512002,26,07/02/2018 23:15:31,7,07/02/2018 23:15:31,small fixes in ensembles (#442),1,15,15,0,0,47088,47,142,95
769c9c5fe758b9541324e3bc02b7c14c2e464d79,91d27477a9fdf3a29893d530f561e3a8e193c4e5,,False,False,0.054122858,5,07/02/2018 23:38:17,7,07/02/2018 23:38:17,Added tests for new API where components(Loaders/Transforms/Learners) are directly instantiated. (#468),1,2,0,2,0,328,328,328,0
f7d89f9edbdcad388035cde0d8fae9a3be2a2a25,769c9c5fe758b9541324e3bc02b7c14c2e464d79,,False,False,0.28783923,9,07/02/2018 23:50:33,10,07/02/2018 23:50:33,Add release notes for ML.NET 0.3 (#476),1,1,0,1,0,114,114,114,0
12e629882694dac319168afbbac47f83fb62101f,f7d89f9edbdcad388035cde0d8fae9a3be2a2a25,,False,True,0.99995655,45,07/03/2018 14:55:23,15,07/03/2018 14:55:23,Fixed all typos in word `Transform`. (#463),1,4,4,0,0,2527,0,17,17
53c2a159730a78042557a4ae31919c9de4690d18,12e629882694dac319168afbbac47f83fb62101f,,False,False,0.048349496,15,07/03/2018 14:56:34,7,07/03/2018 14:56:34,Normalization API helpers (#446),1,10,10,0,0,12098,57,157,100
f3d57a1817dd81de57f046eb39495353d38c4d8d,53c2a159730a78042557a4ae31919c9de4690d18,,False,True,0.9999682,22,07/03/2018 15:04:00,15,07/03/2018 15:04:00,Fix a bug with group Id column in CV macro and add NameColumn argument to CV and TrainTest macros (#467),1,6,6,0,0,49305,76,171,95
dec0d9effcee4f739528fb72657ef1cf6100c1cb,f3d57a1817dd81de57f046eb39495353d38c4d8d,,False,False,0.039720103,10,07/03/2018 15:16:42,7,07/03/2018 15:16:42,Update readme for the release v0.3,0,1,1,0,0,102,0,1,1
5bbf7cf4c5728599d952200b21bdb5953893d3e4,dec0d9effcee4f739528fb72657ef1cf6100c1cb,,False,False,0.31554922,26,07/03/2018 16:39:50,15,07/03/2018 16:39:50,Remove all spaces in the end of lines (#478),1,22,22,0,0,12560,-2,145,147
17a381313ea515446d9df8eae27773b7d08ce4ed,5bbf7cf4c5728599d952200b21bdb5953893d3e4,,False,True,0.74121684,5,07/03/2018 18:19:25,7,07/03/2018 18:19:25,Reverted 'new' modifier to be first in statement. (#486),1,1,1,0,0,146,0,1,1
1c6f5c546785da6c1014455e4f3e5577d0b45213,17a381313ea515446d9df8eae27773b7d08ce4ed,,False,False,0.21153848,45,07/03/2018 22:03:06,26,07/03/2018 22:03:06,Removed `data` solution-folder from solution files. (#490),1,1,1,0,0,241,-7,0,7
a17f095dc5b2f2f7bcfd6f40e2981081144414f1,1c6f5c546785da6c1014455e4f3e5577d0b45213,,False,False,0.1708586,26,07/03/2018 22:29:42,7,07/03/2018 22:29:42,Hide argument object in ensemble multivoting (#488),1,5,5,0,0,46754,-18,13,31
4d574d6d48d071d3c1a7b7a3c4a9571fb73b1ef4,a17f095dc5b2f2f7bcfd6f40e2981081144414f1,,False,False,0.058907654,46,07/03/2018 23:31:50,26,07/03/2018 23:31:50,Add clarity to documentation on ColumnConcatenator (#448),1,4,4,0,0,47318,0,4,4
52cc8740aa33ce59dd9bf84922bb57a3816dc234,4d574d6d48d071d3c1a7b7a3c4a9571fb73b1ef4,,False,False,0.018549655,15,07/05/2018 15:27:04,7,07/05/2018 15:27:04,Isolate ONNX implementations in separate DLL and NuGet (#462),1,35,30,5,0,27497,190,528,338
f85e722fbd6b1710d104e85e6b3bcef4e593b5d2,52cc8740aa33ce59dd9bf84922bb57a3816dc234,,False,False,0.14522164,15,07/05/2018 23:41:57,7,07/05/2018 23:41:57,Role mapped improvements (#496),1,57,57,0,0,35279,-50,387,437
1679be3b5b684ad4c86004f7734ba40812dd841d,f85e722fbd6b1710d104e85e6b3bcef4e593b5d2,,False,False,0.08199888,47,07/09/2018 01:07:45,47,07/09/2018 01:07:45,"Update Onnx Convert documentation, limited to ONNX-ML target platforms",0,1,1,0,0,76,-1,5,6
828dc227f4d7346e11094479c7a2e443addc8102,1679be3b5b684ad4c86004f7734ba40812dd841d,,False,True,0.9999669,47,07/09/2018 01:58:27,47,07/09/2018 01:58:27,Revert,0,1,1,0,0,77,1,6,5
f7a55268646363e625cfe8e40b30a9fc5cc6298e,828dc227f4d7346e11094479c7a2e443addc8102,,False,True,0.9986123,48,07/09/2018 20:52:59,15,07/09/2018 20:52:59,Fix failure to validate XML comments in test sources during builds (#499),1,4,4,0,0,2160,13,27,14
fbc00db760b3c4b8efc68451dce058aa14bd3ce4,f7a55268646363e625cfe8e40b30a9fc5cc6298e,,False,True,0.999972,42,07/10/2018 22:47:42,30,07/10/2018 22:47:42,Fix quotes on json (#516),1,1,1,0,0,283,0,1,1
268ebbca87e3aba80e939b7c379416da1bec11cf,fbc00db760b3c4b8efc68451dce058aa14bd3ce4,,False,False,0.06347923,5,07/11/2018 18:30:00,7,07/11/2018 18:30:00,[Part 2] Added convenience constructors for set of transforms. (#491),1,12,12,0,0,6489,242,256,14
9d9d74e5d2e6c8219a940d88b04adfd9192a8da9,268ebbca87e3aba80e939b7c379416da1bec11cf,,False,True,0.99379706,42,07/11/2018 19:49:29,26,07/11/2018 19:49:29,Update error messages after another reset (#359),1,2,2,0,0,427,0,4,4
d3004e6ffe9e80f7f06f120c0d2d2a39b4d2a9f5,9d9d74e5d2e6c8219a940d88b04adfd9192a8da9,,False,False,0.015194528,43,07/11/2018 23:20:38,7,07/11/2018 23:20:38,"XML strings for the documentation should live outside of the src code, in xml files.  (#510)",1,46,36,10,0,65621,-63,556,619
650316743d2daa9c45a8a31431b987668b9f0c59,d3004e6ffe9e80f7f06f120c0d2d2a39b4d2a9f5,,False,False,0.13754761,47,07/12/2018 05:32:22,15,07/12/2018 05:32:22,"Update Onnx Convert documentation, limited to ONNX-ML target platforms (#505)",1,1,1,0,0,76,-1,3,4
54596ac016239c4b77ffa236611f896a20e2f8c3,650316743d2daa9c45a8a31431b987668b9f0c59,,False,True,0.9997606,49,07/12/2018 23:00:28,26,07/12/2018 23:00:28,Fix iris.txt dataset and modify Iris Classification tests accordingly (#428),1,15,15,0,0,1352,0,494,494
ceac01f86582f42cfc267afa843893f2a5740c18,54596ac016239c4b77ffa236611f896a20e2f8c3,,False,True,0.9999655,15,07/13/2018 16:32:56,7,07/13/2018 16:32:56,Fix TrainAndPredictIrisModelUsingDirectInstantiationTest (#527),1,1,1,0,0,210,0,13,13
669f4fad33184c9c558314f8bc758f7928ad62bf,ceac01f86582f42cfc267afa843893f2a5740c18,,False,False,1.4383634E-12,46,07/13/2018 18:38:32,26,07/13/2018 18:38:32,Remove Extra Code Comments and unused InternalStreams project (#514),1,27,22,0,5,16979,-19668,10,19678
3053f3df60b30ae237f34bf87e0ccfbebd0a88bb,669f4fad33184c9c558314f8bc758f7928ad62bf,,False,True,0.9977647,50,07/13/2018 19:18:31,7,07/13/2018 19:18:31,Fix column purpose for PipelineSweeperMacro (#461),1,13,13,0,0,51204,364,401,37
c49165122b2d27868dad74e2aac72c0d0cffec5c,3053f3df60b30ae237f34bf87e0ccfbebd0a88bb,,False,False,0.06386551,5,07/16/2018 18:51:25,7,07/16/2018 18:51:25,[Part 3] Added convenience constructors for set of transforms. (#520),1,13,13,0,0,6980,269,284,15
ef169b2c67ef394b65d5bedbebd378913789fd9c,c49165122b2d27868dad74e2aac72c0d0cffec5c,,False,True,0.9998141,21,07/16/2018 20:33:11,4,07/16/2018 20:33:11,Issue 434: Fixed imprecise `cref`s in XML Docs (#485),1,7,7,0,0,7234,-3,10,13
5e0a40ed0e80b90fdcb42df474c146087499dc43,ef169b2c67ef394b65d5bedbebd378913789fd9c,,False,True,0.5320712,39,07/18/2018 19:45:55,15,07/18/2018 19:45:55,ParquetLoader - Save Schema to context to support loading the model without files. (#472),1,1,1,0,0,776,75,110,35
0e37508501b974cd4779014e6319438d33845dbd,5e0a40ed0e80b90fdcb42df474c146087499dc43,,False,False,0.0009991023,15,07/18/2018 20:59:13,7,07/18/2018 20:59:13,"Conversion of ITrainer.Train returns predictor, accepts +TrainContext (#522)",1,61,59,2,0,31091,-409,853,1262
839bd6d96cc8afc946defed39f5ddb2028cf852a,0e37508501b974cd4779014e6319438d33845dbd,,False,False,0.06053316,43,07/18/2018 23:44:56,7,07/18/2018 23:44:56,Adding documentation about the rest of the classes involved on generating the CSharpAPI (#529),1,69,66,3,0,45239,1043,1442,399
a307c6a7f20a7c6c0ec2a28ee55bb9775f6a8572,839bd6d96cc8afc946defed39f5ddb2028cf852a,,False,False,0.0034854955,4,07/19/2018 16:48:24,7,07/19/2018 16:48:24," Allow CpuMath to reference C# Hardware Intrinsics APIs. (#542)",1,8,5,3,0,633,158,168,10
8ce2a232e907d518979e7105842ae575a7427377,a307c6a7f20a7c6c0ec2a28ee55bb9775f6a8572,,False,False,0.0014050122,51,07/19/2018 17:23:40,7,07/19/2018 17:23:40,PipelineSweeperMacro for Multi-Class Classification (#539),1,10,7,3,0,48758,192,895,703
8c11759ea802049f14d644fdf7bba6e5c91cc10d,8ce2a232e907d518979e7105842ae575a7427377,,False,True,0.9997577,25,07/23/2018 16:33:55,7,07/23/2018 16:33:55,Ensure ONNX export is compatible with Windows RS5 (#550),1,13,8,4,1,8241,783,1518,735
a862ccc5a89a47f55b0f7635f2624fe1a36139a4,8c11759ea802049f14d644fdf7bba6e5c91cc10d,,False,False,0.07201653,52,07/23/2018 16:38:21,26,07/23/2018 16:38:21,Move Windows and Linux CI to VSTS (#566),1,4,2,2,0,200,30,60,30
e885b73f9c2785edc93222c0821d41de923d5c45,a862ccc5a89a47f55b0f7635f2624fe1a36139a4,,False,True,0.98620534,52,07/23/2018 21:45:16,7,07/23/2018 21:45:16,Fix Linux CI to actually run inside a docker container (#574),1,2,2,0,0,52,-2,5,7
015a15e2fc28a3294cc232bdac52d73cef407d97,e885b73f9c2785edc93222c0821d41de923d5c45,,False,True,0.84954756,26,07/23/2018 22:45:08,7,07/23/2018 22:45:08,Don't fail in case of const field in Collection source and extended support for type conversion (#555),1,6,6,0,0,2995,593,804,211
8cfa2ed503c1cca78972d79b393fbffe13bde173,015a15e2fc28a3294cc232bdac52d73cef407d97,,False,False,0.0016860089,53,07/24/2018 19:32:38,7,07/24/2018 19:32:38,Schema comprehension doc (#572),1,1,0,1,0,222,222,222,0
5e08fa1ea7bfb54f28ed0815cb6413e0068e6dd1,8cfa2ed503c1cca78972d79b393fbffe13bde173,,False,False,6.165683E-07,15,07/25/2018 20:45:49,7,07/25/2018 20:45:49,"Initial code analyzer for Microsoft.ML, use limited StyleCop (#557)",1,299,272,27,0,142644,2954,4063,1109
7fea0af8e5ae13376861ec3288d96aa806ed4412,5e08fa1ea7bfb54f28ed0815cb6413e0068e6dd1,,False,False,0.2530417,54,07/25/2018 21:00:30,15,07/25/2018 21:00:30,Sweep Range of L2RegularizerWeight in AveragedPerceptron (#579),1,3,3,0,0,46281,0,5,5
0e0f7026f68a332980b987000454ccfe3e6cf577,7fea0af8e5ae13376861ec3288d96aa806ed4412,,False,True,0.9999359,5,07/26/2018 17:37:42,7,07/26/2018 17:37:42,Fixed the TextTransform bug where chargrams where being computed differently when using with/without word tokenizer. (#548),1,5,5,0,0,2075,65,168,103
0f94a3b12be82f476037d4a4ab6be06bbdcadd57,0e0f7026f68a332980b987000454ccfe3e6cf577,,False,False,0.4075023,26,07/26/2018 19:13:28,7,07/26/2018 19:13:28,Pass fold index to cross validation metrics. (#575),1,4,4,0,0,620,43,45,2
502e4221c1267e32e6343b93ba6c55f62b8a98fc,0f94a3b12be82f476037d4a4ab6be06bbdcadd57,,False,True,0.9661474,43,07/28/2018 00:58:15,7,07/28/2018 00:58:15,"Fixes #591: typos, adding the type attribute to lists, and moving the name attribute for some examples (#592)",2,15,15,0,0,21451,-2,101,103
2107b822132140707ca8328ef29fd6a191ca5a69,502e4221c1267e32e6343b93ba6c55f62b8a98fc,,False,True,0.9062995,29,07/28/2018 15:07:44,15,07/28/2018 15:07:44,Fix creation of dataviews inferred with .NET types with sparse vectors (#587),1,3,2,1,0,1725,118,118,0
dcc8ae8c19334050f21ac9a8bbca6bdd604939de,2107b822132140707ca8328ef29fd6a191ca5a69,,False,True,0.8090529,43,07/30/2018 17:24:15,7,07/30/2018 17:24:15,adding a dependency to the MlNEtMklDeps package (#594),1,44,8,36,0,108357,59459,59467,8
e04d99aef4091c1cfb979620bdd2d46c018a4af1,dcc8ae8c19334050f21ac9a8bbca6bdd604939de,,False,False,0.03220497,26,07/30/2018 22:10:58,7,07/30/2018 22:10:58,support validation and incremental trainers (#610),1,3,3,0,0,4137,0,3,3
98318b6c06c96efa61e253da1e2ad85976ac5d36,e04d99aef4091c1cfb979620bdd2d46c018a4af1,,False,False,0.44286785,30,07/30/2018 22:20:49,7,07/30/2018 22:20:49,Add needed param to warning for L2 in SDCA (#597),1,1,1,0,0,1754,-1,4,5
b727d10c02a8f093b72ff98a02e2d63f1051d39a,98318b6c06c96efa61e253da1e2ad85976ac5d36,,False,True,0.99684685,26,07/31/2018 00:41:52,7,07/31/2018 00:41:52,word embedding transform (#545),1,8,7,1,0,51429,915,916,1
bdb742d3cc2bc273b18831e7e778f95a81e96a56,b727d10c02a8f093b72ff98a02e2d63f1051d39a,,False,False,0.000103602084,26,07/31/2018 18:39:45,7,07/31/2018 18:39:45,Image support (#528),1,23,8,15,0,55518,3879,4004,125
697ea3d73d1dd68d516f46b45124ccd6ebe063f2,bdb742d3cc2bc273b18831e7e778f95a81e96a56,,False,False,0.002513666,43,08/01/2018 01:30:23,7,08/01/2018 01:30:23,Splitting OLS to a separate package called AdditionalLearners (#611),1,18,14,4,0,25624,-5,90,95
4bd866eb1e5dc69041ce86c3fe1f484f521aa7df,697ea3d73d1dd68d516f46b45124ccd6ebe063f2,,False,False,0.02578357,5,08/01/2018 16:53:09,10,08/01/2018 16:53:09,Added convenience constructors for ScoreTransform and TrainAndScoreTransform. (#614),1,1,1,0,0,259,72,76,4
a7a15ff5bc9cee0ad2bf09e184639568d11685ff,4bd866eb1e5dc69041ce86c3fe1f484f521aa7df,,False,False,3.9099396E-05,25,08/01/2018 18:16:23,7,08/01/2018 18:16:23,Port SymSGD trainer (#624),1,35,15,20,0,57280,5150,5154,4
89dfc82f5edcfe23015dc2c1291bc7a836188e80,a7a15ff5bc9cee0ad2bf09e184639568d11685ff,,False,True,0.99967235,4,08/01/2018 20:52:54,7,08/01/2018 20:52:54,"Fix official build, which only builds native assemblies on OSX and Linux. But building native now requires a Restore to happen first. (#626)",1,1,1,0,0,94,2,3,1
f6934a0705b8ff2b7ad2d51c9cf4f82f7d1cbd94,89dfc82f5edcfe23015dc2c1291bc7a836188e80,,False,True,0.889274,55,08/02/2018 15:57:51,53,08/02/2018 15:57:51,Allow use of property-based row classes in ML.NET (#616),1,13,10,3,0,4736,860,965,105
